SUID	alias	canonicalName	Column 1	Column 3	EnsId	GoDesc	GoId	InterDesc	InterId	KeggDesc	KeggId	MCODE_Cluster	MCODE_Node_Status	MCODE_Score	name	PsId	PsIdUniq	selected	shared name	SwId
564	MBNL1	MBNL1	MBNL1	MBNL1	ENSG00000152601	C:cytoplasm|C:nucleus|F:double-stranded RNA binding|P:embryonic development (sensu Mammalia)|P:embryonic limb morphogenesis|P:muscle development|P:myoblast differentiation|P:nervous system development|F:nucleic acid binding|F:zinc ion binding	5737|5634|3725|1701|30326|7517|45445|7399|3676|8270	Znf_CCCH|UPF0136_TM	IPR000571|IPR005349			Cluster 18	Clustered	1125	MBNL1	201151_s_at|201152_s_at|201153_s_at|215663_at	215663_at	TRUE	MBNL1	Q68DD0|Q6UXP3|Q86UV8|Q86UV9|Q86VM6|Q96P92|Q96RE3|Q9BS62|Q9NR56|Q9UI24
565	IQGAP1	IQGAP1	IQGAP1	IQGAP1	ENSG00000140575	C:actin filament|F:calmodulin binding|F:GTPase activator activity|F:GTPase inhibitor activity|P:signal transduction	5884|5516|5096|5095|7165	Calponin_act_bd|IQ_CaM_bd_region|RasGAP|RasGAP_C|RasGAP_prot|WW_Rsp5_WWP	IPR001715|IPR000048|IPR001936|IPR000593|IPR011575|IPR001202	Adherens junction|Regulation of actin cytoskeleton	4520|4810	Cluster 18	Clustered	1125	IQGAP1	200791_s_at|210840_s_at|213446_s_at	213446_s_at	TRUE	IQGAP1	P46940|Q5FWG8|Q6P1N4|Q96PA3
566	SF3B1	SF3B1	SF3B1	SF3B1	ENSG00000115524	C:spliceosome complex|F:RNA splicing factor activity, transesterifi...|P:nuclear mRNA splicing, via spliceosome|F:binding	5681|31202|398|5488	ARM-like|HEAT|SF3b_su1	IPR011989|IPR000357|IPR015016				Unclustered	405	SF3B1	201070_x_at|201071_x_at|214305_s_at	214305_s_at	TRUE	SF3B1	O75533|Q32Q20|Q7Z497|Q9NTB4
567	RPS18	RPS18	RPS18	RPS18	ENSG00000096150	C:cytosolic small ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome|F:RNA binding	5843|3735|6412|5622|5840|3723	Ribosomal_S13	IPR001892			Cluster 23	Clustered	108	RPS18	201049_s_at	201049_s_at	TRUE	RPS18	P62269|Q5GGW2|Q5SUJ3
568	PAFAH1B1	PAFAH1B1	PAFAH1B1	PAFAH1B1	ENSG00000007168	C:astral microtubule|C:cell cortex|C:kinetochore|C:microtubule associated complex|C:nuclear envelope|F:dynein binding|P:cell motility|P:establishment of mitotic spindle orientation|P:lipid metabolism|P:microtubule-based process|P:nervous system development|P:signal transduction	235|5938|776|5875|5635|45502|6928|132|6629|7017|7399|7165	LisH|LisH-PF08513|WD40	IPR006594|IPR013720|IPR001680	Ether lipid metabolism	565		Unclustered	5	PAFAH1B1	200813_s_at|200815_s_at|200816_s_at|211547_s_at	211547_s_at	TRUE	PAFAH1B1	P43034
569	DYNLT3	DYNLT3	DYNLT3	DYNLT3	ENSG00000165169			Tctex	IPR005334				Unclustered	0	DYNLT3	203303_at	203303_at	TRUE	DYNLT3	P51808|Q6ICS3
570	RPL14	RPL14	RPL14	RPL14	ENSG00000139239	C:cytosolic large ribosomal subunit (sensu Eu...|F:protein binding|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5842|5515|3723|3735|6412|5622|5840	Ribosomal_L14e	IPR002784	Ribosome	3010		Unclustered	5,44898E+15	RPL14	200074_s_at|213588_x_at|219138_at	219138_at	TRUE	RPL14	P50914|Q45RF0|Q53G20|Q6IPH7
571	217258_x_at	217258_x_at		217258_x_at									Unclustered	405	217258_x_at	217258_x_at	217258_x_at	TRUE	217258_x_at	---
572	IGHG3	IGHG3	IGHG3	IGHG3	ENSG00000182414	C:membrane fraction|F:antigen binding|P:immune response|C:membrane|C:integral to membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|C:integral to plasma membrane|P:cellular defense response (sensu Vertebrata)|F:receptor activity|C:extracellular region|F:calcium ion binding|F:serine-type endopeptidase activity|P:proteolysis	5624|3823|6955|16020|16021|30106|19883|19885|5887|16066|4872|5576|5509|4252|6508	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|HTHAraC|Asx_hydroxyl_S|Coagulation_factor_Gla|EGF|EGF_2|EGF_3|EGF_Ca_bd|EGF_like|EGF_like_reg|Peptidase_S1_S6|Peptidase_S1A|VitK_dep_GLA|Ig	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR000005|IPR000152|IPR002383|IPR006210|IPR001438|IPR000742|IPR001881|IPR006209|IPR013032|IPR001254|IPR001314|IPR000294|IPR013151			Cluster 2	Clustered	534375	IGHG3	211430_s_at|214973_x_at|215949_x_at|217039_x_at|217360_x_at|217469_at	217469_at	TRUE	IGHG3	O95973|P01860|P01871|P20769|Q49AS2|Q569F4|Q5EBM2|Q5EFE5|Q5FWG0|Q65ZQ1|Q6GMW7|Q6GMX1|Q6GMX5|Q6GMX6|Q6GMY2|Q6IN78|Q6MZQ6|Q6MZU6|Q6MZV7|Q6N030|Q6N089|Q6N093|Q6N094|Q6N095|Q6N096|Q6N097|Q6P055|Q6P6C4|Q6PI81|Q6PJ95|Q6PJA4|Q6PJF1|Q6PYX1|Q6ZP85|Q6ZP87|Q7Z351|Q7Z5W1|Q7Z7P5|Q86TT1|Q86TT2|Q8N4Y9|Q8NF17|Q8WUK1|Q8WUX4|Q96AA6|Q96BB9|Q96EY0|Q96PQ8|Q9BQB8|Q9BU10|Q9UL74|Q9UL75|Q9UL84|Q9UL94|Q9UL95|Q9Y298|Q6P4I8|Q8NF20|Q8WU38|Q9UL90|---|Q569J1|Q68CN4|Q6GMX2|Q6GMX7|Q6MZV6|Q6MZW0|Q6MZX9|Q6N041|Q6N090|Q6N091|Q6N092|Q6NYH3|Q6P089|Q6ZW64|Q6ZW65|Q8N5K4|Q8NCL6|Q8WY24|Q96DK0|Q96K68|Q96KX8|Q96QS0|Q9BRV0|Q9NPP6|Q9UP60
573	215176_x_at	215176_x_at	215176_x_at	215176_x_at	ENSG00000163245	C:integral to membrane|C:membrane	16021|16020	Ig-like|Ig-like_fold|Ig_C1-set|Ig_V-set|Ig_V-set_sub	IPR007110|IPR013783|IPR003597|IPR013106|IPR003596			Cluster 2	Clustered	5,57716E+15	215176_x_at	215176_x_at	215176_x_at	TRUE	215176_x_at	Q569I7|Q96SA9|Q9UL70|Q9UL77|Q9UL81
574	IGLJ3	IGLJ3	IGLJ3	IGLJ3	ENSG00000100208	F:antigen binding|P:immune response|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	3823|6955|16021|16020|30106|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|tRNA-synt_I	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR001412			Cluster 2	Clustered	5,19031E+15	IGLJ3	211798_x_at|211881_x_at|214677_x_at|216846_at|216851_at|216852_x_at|216853_x_at	216853_x_at	TRUE	IGLJ3	Q9NSD6|P01842|Q567P1|Q5CZ94|Q5FWF9|Q6DHW4|Q6GMV7|Q6GMV8|Q6GMW3|Q6GMW4|Q6GMW6|Q6GMX3|Q6GMX4|Q6IN99|Q6IPQ0|Q6NS95|Q6NS96|Q6P2J1|Q6P5S3|Q6PIK1|Q6PIQ7|Q6PJA3|Q6PJG0|Q6PJR7|Q7Z2U3|Q7Z2U7|Q8N355|Q8N5F4|Q8NEJ1|Q8TBC9|Q8TBD0|Q8TCJ5|Q8WUK3|Q96E61|Q96I69
575	COX5B	COX5B	COX5B	COX5B	ENSG00000135940	F:cytochrome-c oxidase activity|P:respiratory gaseous exchange|C:mitochondrial envelope|P:electron transport	4129|7585|5740|6118	COX5B	IPR002124	Oxidative phosphorylation	190	Cluster 7	Clustered	2,28E+16	COX5B	202343_x_at|211025_x_at|213735_s_at|213736_at	213736_at	TRUE	COX5B	P10606|Q53YB7|Q6FHJ9|Q6FHM4
576	ATP5D	ATP5D	ATP5D	ATP5D	ENSG00000099624	C:proton-transporting ATP synthase complex (s...|F:transporter activity|C:proton-transporting two-sector ATPase complex|F:hydrogen-transporting ATP synthase activity...|F:hydrogen-transporting ATPase activity, rota...|P:ATP synthesis coupled proton transport	5753|5215|16469|46933|46961|15986	ATPase_F1_d/e	IPR001469	Oxidative phosphorylation	190		Unclustered	6,66667E+15	ATP5D	203926_x_at|213041_s_at	213041_s_at	TRUE	ATP5D	P30049|Q6FG90
577	MAN2B1	MAN2B1	MAN2B1	MAN2B1	ENSG00000104774	F:alpha-mannosidase activity|P:protein deglycosylation|P:protein modification|F:hydrolase activity, acting on glycosyl bonds|P:carbohydrate metabolism|P:mannose metabolism	4559|6517|6464|16798|5975|6013	Glyco_hydro_13_b|Glyco_hydro_38|Glyco_hydro_38_C|Glyco_hydro_38_central	IPR013780|IPR000602|IPR011682|IPR015341	N-Glycan degradation|Glycan structures - degradation	511|1032	Cluster 5	Clustered	30625	MAN2B1	209166_s_at	209166_s_at	TRUE	MAN2B1	O00754|Q59E90|Q93093
578	HLA-G	HLA-G	HLA-G	HLA-G	ENSG00000187888	F:MHC class I receptor activity|P:cellular defense response|P:detection of pest, pathogen or parasite|C:MHC class I protein complex|P:antigen presentation|F:protein binding|C:integral to membrane|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	30106|6968|9596|42612|19882|5515|16021|19883|19885	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_I_alpha_A1A2	IPR007110|IPR013783|IPR003597|IPR003006|IPR001039	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Natural killer cell mediated cytotoxicity|Type I diabetes mellitus	4514|4612|4650|4940	Cluster 5	Clustered	30625	HLA-G	210514_x_at|211528_x_at|211529_x_at|211530_x_at	211530_x_at	TRUE	HLA-G	O02923|O02924|O02925|O02926|O02927|O02928|O02929|O78131|O78132|O78133|O78134|O78135|O78136|P17693|Q29897|Q30182|Q31611|Q6UV35|Q8WLS1|Q8WW48|Q95HM6|Q9MYA2|Q9UM45
579	PAPOLA	PAPOLA	PAPOLA	PAPOLA	ENSG00000090060	C:cytoplasm|C:nucleus|F:RNA binding|P:mRNA polyadenylylation	5737|5634|3723|6378	DNA_pol_beta|PolA_pol_centr|PolA_pol_RNA-bd|PolyA_polymerase	IPR002934|IPR007012|IPR007010|IPR014492			Cluster 20	Clustered	1,91716E+16	PAPOLA	209388_at|212718_at|212720_at|215374_at|222035_s_at	222035_s_at	TRUE	PAPOLA	P51003
580	CSNK1A1	CSNK1A1	CSNK1A1	CSNK1A1	ENSG00000113712	F:casein kinase I activity|P:cell surface receptor linked signal transdu...|P:protein amino acid phosphorylation|F:ATP binding|F:nucleotide binding|F:protein serine/threonine kinase activity|F:transferase activity	4681|7166|6468|5524|166|4674|16740	Prot_kinase|Ser_thr_pkin_AS	IPR000719|IPR008271	Wnt signaling pathway|Hedgehog signaling pathway	4310|4340		Unclustered	6,66667E+15	CSNK1A1	206562_s_at|208865_at|208866_at|208867_s_at|213086_s_at|213860_x_at	213860_x_at	TRUE	CSNK1A1	P48729|Q4JJA0|Q5U046|Q5U047|Q6FGA2|Q6PJ06|Q71TU5|Q8WXF2
581	IL7R	IL7R	IL7R	IL7R	ENSG00000168685	F:antigen binding|F:interleukin-7 receptor activity|F:protein binding|P:antimicrobial humoral response (sensu Verte...|P:cell surface receptor linked signal transdu...|P:immune response|P:regulation of DNA recombination|C:integral to membrane|C:membrane|F:hematopoietin/interferon-class (D200-domain...|F:receptor activity	3823|4917|5515|19735|7166|6955|18|16021|16020|4896|4872	FN_III|FN_III-like|Hempt_rcpt_S_F1	IPR003961|IPR008957|IPR003531	Cytokine-cytokine receptor interaction|Jak-STAT signaling pathway|Hematopoietic cell lineage	4060|4630|4640		Unclustered	6,66667E+15	IL7R	205798_at	205798_at	TRUE	IL7R	P16871|Q6NSP4|Q6NWM0|Q6NWM1|Q6NWM2|Q6NWM3
582	CD52	CD52	CD52	CD52	ENSG00000169442	C:integral to plasma membrane|C:membrane fraction	5887|5624					Cluster 8	Clustered	1,55556E+16	CD52	204661_at|34210_at	34210_at	TRUE	CD52	P31358|Q6IBD0
583	DIP2A	DIP2A		DIP2A		F:catalytic activity|P:metabolism	3824|8152	AMP-dep_Synth/Lig|DMAP1_bd|Mob1_phocein	IPR000873|IPR010506|IPR005301				Unclustered	6,66667E+15	DIP2A	214812_s_at|215529_x_at	215529_x_at	TRUE	DIP2A	Q14689|Q9H8S9|Q86X66|Q8N7L2|Q96NX2|Q9NSX6
584	AURKAIP1	AURKAIP1	AURKAIP1	AURKAIP1	ENSG00000188551	C:nucleus|F:protein binding|P:negative regulation of mitosis|P:positive regulation of proteolysis	5634|5515|45839|45862	DUF1713_mit	IPR013177			Cluster 13	Clustered	125	AURKAIP1	218580_x_at	218580_x_at	TRUE	AURKAIP1	Q6PI41|Q9NWT8
585	FIBP	FIBP	FIBP	FIBP	ENSG00000172500	C:membrane fraction|C:mitochondrion|C:nucleus|F:protein binding|P:fibroblast growth factor receptor signaling...|F:fibroblast growth factor binding	5624|5739|5634|5515|8543|17134	FIBP	IPR008614				Unclustered	4,44444E+15	FIBP	202041_s_at	202041_s_at	TRUE	FIBP	O43427|Q53F51
586	NDUFS3	NDUFS3	NDUFS3	NDUFS3	ENSG00000110536	F:electron carrier activity|F:NADH dehydrogenase (ubiquinone) activity|P:mitochondrial electron transport, NADH to u...|F:oxidoreductase activity, acting on NADH or ...|P:electron transport	9055|8137|6120|16651|6118	NADH_DH_30kDa|NADH_DH_c|DS_phosphatase|TYR_phosphatase|GATase_2|NuoC	IPR001268|IPR010218|IPR000340|IPR000387|IPR000583|IPR014613	Oxidative phosphorylation	190	Cluster 7	Clustered	2,04082E+16	NDUFS3	201740_at	201740_at	TRUE	NDUFS3	O75489|Q53FM7|Q8WUK0|Q9UF24
587	MRPL34	MRPL34	MRPL34	MRPL34	ENSG00000130312	C:mitochondrial ribosome|F:structural constituent of ribosome|P:protein biosynthesis	5761|3735|6412	Ribosomal_L34	IPR000271			Cluster 13	Clustered	1,30612E+16	MRPL34	221692_s_at	221692_s_at	TRUE	MRPL34	Q9BQ48
588	SH3BGRL	SH3BGRL	SH3BGRL	SH3BGRL	ENSG00000131171	C:cytoplasm|C:nucleus|F:SH3/SH2 adaptor activity	5737|5634|5070	Glut_rich_SH3_bd|Thioredoxin_fold	IPR006993|IPR012335			Cluster 12	Clustered	1,38776E+16	SH3BGRL	201311_s_at|201312_s_at	201312_s_at	TRUE	SH3BGRL	O75368|Q3SYL1
589	RPL22	RPL22	RPL22	RPL22	ENSG00000116251	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5842|3723|3735|6412|5622|5840	Ribosomal_L22e	IPR002671	Ribosome	3010	Cluster 1	Clustered	9,34028E+15	RPL22	208768_x_at|220960_x_at|221726_at	221726_at	TRUE	RPL22	P35268|Q6IBD1|Q8N5K3
590	WAC	WAC	WAC	WAC	ENSG00000095787	F:glucan 1,4-alpha-glucosidase activity	4339	WW_Rsp5_WWP	IPR001202				Unclustered	84375	WAC	217742_s_at|219679_s_at	219679_s_at	TRUE	WAC	Q53EN9|Q8TCK1|Q96DP3|Q96FW6|Q9BTA9|Q9NZE0|Q96JI3
591	EIF3S3	EIF3S3	EIF3S3	EIF3S3	ENSG00000080824	C:cytosol|F:ATP binding|F:nitric-oxide synthase regulator activity|F:nucleotide binding|F:protein homodimerization activity|F:TPR domain binding|F:unfolded protein binding|P:mitochondrial transport|P:positive regulation of nitric oxide biosynt...|P:protein refolding|P:response to unfolded protein|P:signal transduction|C:eukaryotic translation initiation factor 3 ...|F:protein binding|F:translation factor activity, nucleic acid b...|P:regulation of translational initiation|P:protein folding|F:translation initiation factor activity	5829|5524|30235|166|42803|30911|51082|6839|45429|42026|6986|7165|5852|5515|8135|6446|6457|3743	Mov34-1|Mov34_MPN_PAD1|ATP_bd_ATPase|Hsp90	IPR003639|IPR000555|IPR003594|IPR001404	Antigen processing and presentation	4612	Cluster 19	Clustered	108	EIF3S3	201592_at|214328_s_at	214328_s_at	TRUE	EIF3S3	O15372|Q53HG0|Q53HR0|Q5BKY2|Q6IB98|O75322|P07900|Q2VPJ6|Q5CAQ6|Q5CAQ7|Q86SX1|Q86U12|Q8TBA7|Q96HX7
592	MATR3	MATR3	MATR3	MATR3	ENSG00000015479	C:nuclear inner membrane|F:structural molecule activity|C:nucleus|F:nucleic acid binding|F:nucleotide binding|F:zinc ion binding|F:RNA binding|F:metal ion binding	5637|5198|5634|3676|166|8270|3723|46872	a_b_plait_nuc_bd|RRM_RNP1|Znf_C2H2|Znf_C2H2_matrin|Znf_U1	IPR012677|IPR000504|IPR007087|IPR000690|IPR003604			Cluster 19	Clustered	1,13333E+16	MATR3	200624_s_at|200626_s_at|214363_s_at	214363_s_at	TRUE	MATR3	P43243|Q5CZA7|Q68D11|Q68E03|Q9H4N1
593	HNRPDL	HNRPDL	HNRPDL	HNRPDL	ENSG00000152795	F:protein binding|F:protein-tyrosine kinase activity|F:signal transducer activity|P:mesoderm development|P:protein amino acid phosphorylation|F:nucleotide binding|F:RNA binding|C:heterogeneous nuclear ribonucleoprotein com...|F:double-stranded DNA binding|F:poly(A) binding|F:single-stranded DNA binding|P:RNA processing|F:nucleic acid binding	5515|4713|4871|7498|6468|166|3723|30530|3690|8143|3697|6396|3676	a_b_plait_nuc_bd|RRM_RNP1|BTK|PH|PH_type|Prot_kinase|SH2|Tyr_pkinase|Tyr_pkinase_AS	IPR012677|IPR000504|IPR001562|IPR001849|IPR011993|IPR000719|IPR000980|IPR001245|IPR008266			Cluster 12	Clustered	1,55556E+16	HNRPDL	201993_x_at|209067_s_at|209068_at|212454_x_at|214379_at	214379_at	TRUE	HNRPDL	O14979|Q6SPF2|Q7KZ74|Q7KZ75|Q96IM0|Q96S43|P51813
594	TPT1	TPT1	TPT1	TPT1	ENSG00000133112	C:cytoplasm|C:extracellular space|C:multivesicular body|F:calcium ion binding|P:anti-apoptosis|P:calcium ion homeostasis|P:calcium ion transport|P:regulation of apoptosis|F:ubiquitin-protein ligase activity|P:mRNA transport|P:ubiquitin cycle	5737|5615|5771|5509|6916|6874|6816|42981|4842|51028|6512	TCTP|DUF908_Ubiq_lig	IPR001983|IPR010309				Unclustered	7,00692E+15	TPT1	211943_x_at|212284_x_at|212869_x_at|214327_x_at|216520_s_at	216520_s_at	TRUE	TPT1	P13693|Q86YH5|Q8TBK7|Q9NXW1
595	RPL34	RPL34	RPL34	RPL34	ENSG00000109475	C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5842|3723|3735|6412|5622|5840	Ribosomal_L34E|Ribosomal_L34E_C	IPR008195|IPR008196	Ribosome	3010	Cluster 1	Clustered	9,34028E+15	RPL34	200026_at	200026_at	TRUE	RPL34	P49207|Q5MK14|Q6FG66
596	RPS27A	RPS27A	RPS27A	RPS27A	ENSG00000143947	C:cytosolic small ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis|C:nucleus|F:protein binding|F:transcription regulator activity|P:axon guidance|P:cell cycle|P:ER-associated protein catabolism|P:long-term strengthening of neuromuscular ju...|P:positive regulation of transcription|P:protein ubiquitination|P:regulation of synaptic plasticity|P:protein modification	5843|3735|6412|5634|5515|30528|7411|7049|30433|42062|45941|16567|48167|6464	Ribosomal_S27a|Ubiquitin	IPR002906|IPR000626	Ribosome	3010	Cluster 1	Clustered	9,41399E+14	RPS27A	200017_at	200017_at	TRUE	RPS27A	P62979|P62988|Q49A90
597	RPS23	RPS23	RPS23	RPS23	ENSG00000186468	C:cytosolic small ribosomal subunit (sensu Eu...|C:ribosome|F:structural constituent of ribosome|F:translation regulator activity|P:translation	5843|5840|3735|45182|43037	NA-bd_OB-fold|Ribosom_S23_arc|Ribosomal_S12_23	IPR012340|IPR005680|IPR006032			Cluster 1	Clustered	8,99863E+15	RPS23	200926_at	200926_at	TRUE	RPS23	P62266
598	RIOK3	RIOK3	RIOK3	RIOK3	ENSG00000101782	P:chromosome segregation	7059	Prot_kinase|RIO_kinase	IPR000719|IPR000687			Cluster 3	Clustered	484	RIOK3	202129_s_at|202130_at|202131_s_at|215588_x_at	215588_x_at	TRUE	RIOK3	O14730
599	PRDX2	PRDX2	PRDX2	PRDX2	ENSG00000167815	C:cytoplasm|F:antioxidant activity|F:thioredoxin peroxidase activity|P:anti-apoptosis|P:regulation of apoptosis|P:response to oxidative stress|F:oxidoreductase activity|F:peroxidase activity	5737|16209|8379|6916|42981|6979|16491|4601	AhpC-TSA|Thioredoxin_fold	IPR000866|IPR012335				Unclustered	0	PRDX2	201006_at|211658_at|215067_x_at|39729_at	39729_at	TRUE	PRDX2	P32119|Q6P390
600	EEF1D	EEF1D	EEF1D	EEF1D	ENSG00000181700	C:eukaryotic translation elongation factor 1 ...|F:signal transducer activity|F:translation factor activity, nucleic acid b...|P:positive regulation of I-kappaB kinase/NF-k...|F:translation elongation factor activity|P:protein biosynthesis|P:translational elongation	5853|4871|8135|43123|3746|6412|6414	Transl_elong_EF1B/rib_con|Transl_elong_EF1B_B/D_C|Transl_elong_EF1B_B/D_G_exch	IPR014717|IPR001326|IPR014038				Unclustered	1875	EEF1D	203113_s_at|213087_s_at|214394_x_at|214395_x_at|216516_at|216715_at	216715_at	TRUE	EEF1D	P29692|Q4VBZ6|Q71RH4|Q96I38|Q9BW34|Q9H7G6|---
601	207730_x_at	207730_x_at		207730_x_at				Perilipin	IPR004279			Cluster 3	Clustered	4,44753E+15	207730_x_at	207730_x_at	207730_x_at	TRUE	207730_x_at	Q96Q06|Q9NWP7
602	PRR11	PRR11		PRR11								Cluster 3	Clustered	4,51389E+15	PRR11	219392_x_at	219392_x_at	TRUE	PRR11	Q96HE9|Q9NUZ7|Q9NXE9
603	DBT	DBT	DBT	DBT	ENSG00000137992	C:alpha-ketoglutarate dehydrogenase complex (...|C:mitochondrion	5947|5739	2-oxo_acid_DH_lipoyl-BS|2Oxoacid_DH|Biotin_lipoyl|E3_bd|Lip_Acyl_TA	IPR003016|IPR001078|IPR000089|IPR004167|IPR015761			Cluster 3	Clustered	4,44753E+15	DBT	205369_x_at|205370_x_at|205371_s_at|211196_at	211196_at	TRUE	DBT	O75193|P11182
604	RAC2	RAC2	RAC2	RAC2	ENSG00000128340	F:GTPase activity|F:protein binding|P:signal transduction	3924|5515|7165	GTPase_Rho|Ras|Ras_trnsfrmng|Small_GTP_bd	IPR003578|IPR013753|IPR001806|IPR005225	MAPK signaling pathway|Wnt signaling pathway|Axon guidance|VEGF signaling pathway|Focal adhesion|Adherens junction|Natural killer cell mediated cytotoxicity|B cell receptor signaling pathway|Fc epsilon RI signaling pathway|Leukocyte transendothelial migration|Regulation of actin cytoskeleton|Colorectal cancer|Pancreatic cancer	4010|4310|4360|4370|4510|4520|4650|4662|4664|4670|4810|5210|5212	Cluster 8	Clustered	16	RAC2	207419_s_at|213603_s_at	213603_s_at	TRUE	RAC2	P15153
605	ITGB2	ITGB2	ITGB2	ITGB2	ENSG00000160255	C:integrin complex|F:protein binding|F:protein kinase binding|P:antimicrobial humoral response (sensu Verte...|P:apoptosis|P:cell adhesion|P:cell-cell signaling|P:inflammatory response|P:integrin-mediated signaling pathway|P:leukocyte adhesion|P:neutrophil chemotaxis|P:regulation of cell shape|P:regulation of peptidyl-tyrosine phosphoryla...|C:integral to membrane|P:cell-matrix adhesion|P:development	8305|5515|19901|19735|6915|7155|7267|6954|7229|7159|30593|8360|50730|16021|7160|7275	EGF_extracell|EGF_like_reg|Integrin_bsu|Integrin_bsu-2_C|Integrin_bsu_C|Integrin_bsu_cyt|Integrin_bsu_N|Integrin_bsu_subgr|Integrin_bsu_tail|Plexin-like|VWF_A	IPR013111|IPR013032|IPR015812|IPR015439|IPR001169|IPR014836|IPR002369|IPR012012|IPR012896|IPR003659|IPR002035	Cell adhesion molecules (CAMs)|Natural killer cell mediated cytotoxicity|Leukocyte transendothelial migration|Regulation of actin cytoskeleton	4514|4650|4670|4810		Unclustered	625	ITGB2	202803_s_at	202803_s_at	TRUE	ITGB2	P05107|Q53HS5|Q59H50|Q6PJ75|Q8N1L0|Q8WWJ8
606	RPL15	RPL15	RPL15	RPL15	ENSG00000174766	C:intracellular|C:ribosome|F:structural constituent of ribosome|P:protein biosynthesis	5622|5840|3735|6412	Ribosomal_L15e	IPR000439				Unclustered	625	RPL15	217266_at|221475_s_at|221476_s_at	221476_s_at	TRUE	RPL15	P61313|Q5U0C0|Q642I1|Q8N6E1
607	COPS2	COPS2	COPS2	COPS2	ENSG00000166200	C:cytoplasm|C:signalosome complex|F:protein binding|F:signal transducer activity|P:signal transduction|P:transcription from RNA polymerase II promoter|F:binding	5737|8180|5515|4871|7165|6366|5488	PAM|PCI|Wing_hlx_DNA_bd	IPR013143|IPR000717|IPR011991				Unclustered	8,57143E+15	COPS2	202467_s_at|209838_at	209838_at	TRUE	COPS2	P61201|Q53HJ0|Q59EL2
608	SCAND1	SCAND1	SCAND1	SCAND1	ENSG00000171222	C:nucleus|F:identical protein binding|F:RNA binding|F:transcription factor activity|P:regulation of cell proliferation|P:regulation of progression through cell cycle|P:regulation of transcription, DNA-dependent|P:granulocyte differentiation|P:induction of apoptosis	5634|42802|3723|3700|42127|74|6355|30851|6917	Treg_SCAN	IPR003309				Unclustered	1875	SCAND1	218206_x_at	218206_x_at	TRUE	SCAND1	P57086|Q6IAG7|Q9NZG6
609	COPE	COPE	COPE	COPE	ENSG00000105669	C:COPI vesicle coat|P:intra-Golgi vesicle-mediated transport|P:retrograde vesicle-mediated transport, Golg...|C:cytoplasm|C:membrane|F:binding|F:protein transporter activity|P:intracellular protein transport	30126|6891|6890|5737|16020|5488|8565|6886	Coatomer_E|TPR-like_helical	IPR006822|IPR011990			Cluster 27	Clustered	1125	COPE	201264_at	201264_at	TRUE	COPE	O14579|Q53HJ6|Q6IBB8|Q7Z4Z1|Q9H8T6|Q9UGP6
610	XPO1	XPO1	XPO1	XPO1	ENSG00000082898	C:cytoplasm|C:nuclear envelope|C:nucleoplasm|F:protein binding	5737|5635|5654|5515	ARM-like|Exportin-1/Importin-b-like|Exportin-1_C|HEAT|Importin-b_N	IPR011989|IPR013598|IPR014877|IPR000357|IPR001494			Cluster 12	Clustered	16	XPO1	208775_at|217577_at|217578_at	217578_at	TRUE	XPO1	O14980
611	DDX3X	DDX3X	DDX3X	DDX3X	ENSG00000124487	C:cytoplasm|C:nucleus|F:ATP-dependent RNA helicase activity|F:ATP binding|F:ATP-dependent helicase activity|F:hydrolase activity|F:nucleic acid binding|F:nucleotide binding	5737|5634|4004|5524|8026|16787|3676|166	DEAD-like_N|DEAD/DEAH_N|DEAD_box|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C	IPR014001|IPR011545|IPR000629|IPR014014|IPR014021|IPR001650			Cluster 20	Clustered	1,95266E+15	DDX3X	201210_at|201211_s_at|207617_at|212514_x_at|212515_s_at	212515_s_at	TRUE	DDX3X	O00571|Q59GX6|Q5S4N1
